Student_ID,Fall,Winter,Spring,Unweighted_Avg,Fall_Weight_Val,Winter_Weight_Val,Spring_Weight_Val,Total_Weight,Weighted_Avg
41994,39.0,41.0,57.0,45.666666666666664,0.2,0.3,0.5,1.0,44.5
41995,48.0,,52.0,50.0,0.2,0.0,0.5,0.7,50.85714285714286
41996,46.0,42.0,54.0,47.333333333333336,0.2,0.3,0.5,1.0,44.6
41997,58.0,51.0,82.0,63.666666666666664,0.2,0.3,0.5,1.0,62.800000000000004
41998,63.0,65.0,60.0,62.666666666666664,0.2,0.3,0.5,1.0,55.6
41999,63.0,62.0,50.0,58.333333333333336,0.2,0.3,0.5,1.0,50.0
42000,59.0,,43.0,51.0,0.2,0.0,0.5,0.7,47.57142857142857
42001,55.0,49.0,62.0,55.333333333333336,0.2,0.3,0.5,1.0,51.8
42002,48.0,,51.0,49.5,0.2,0.0,0.5,0.7,50.142857142857146
42003,58.0,,44.0,51.0,0.2,0.0,0.5,0.7,48.00000000000001
42004,54.0,45.0,70.0,56.333333333333336,0.2,0.3,0.5,1.0,54.8
42005,47.0,41.0,49.0,45.666666666666664,0.2,0.3,0.5,1.0,42.1
42006,75.0,66.0,35.0,58.666666666666664,0.2,0.3,0.5,1.0,45.7
42007,49.0,,61.0,55.0,0.2,0.0,0.5,0.7,57.57142857142857
42008,49.0,36.0,41.0,42.0,0.2,0.3,0.5,1.0,37.5
42009,65.0,53.0,41.0,53.0,0.2,0.3,0.5,1.0,44.1
42010,68.0,,50.0,59.0,0.2,0.0,0.5,0.7,55.142857142857146
42011,30.0,33.0,62.0,41.666666666666664,0.2,0.3,0.5,1.0,43.6
42012,44.0,30.0,43.0,39.0,0.2,0.3,0.5,1.0,36.3
42013,57.0,56.0,65.0,59.333333333333336,0.2,0.3,0.5,1.0,55.1
42014,44.0,44.0,44.0,44.0,0.2,0.3,0.5,1.0,39.6
42015,52.0,49.0,59.0,53.333333333333336,0.2,0.3,0.5,1.0,49.7
42016,53.0,53.0,71.0,59.0,0.2,0.3,0.5,1.0,56.7
42017,55.0,,40.0,47.5,0.2,0.0,0.5,0.7,44.28571428571429
42018,42.0,30.0,62.0,44.666666666666664,0.2,0.3,0.5,1.0,45.4
42019,36.0,36.0,45.0,39.0,0.2,0.3,0.5,1.0,36.9
42020,48.0,38.0,85.0,57.0,0.2,0.3,0.5,1.0,59.7
42021,58.0,,46.0,52.0,0.2,0.0,0.5,0.7,49.42857142857143
42022,57.0,43.0,66.0,55.333333333333336,0.2,0.3,0.5,1.0,53.0
42023,36.0,36.0,57.0,43.0,0.2,0.3,0.5,1.0,42.9
42024,54.0,,64.0,59.0,0.2,0.0,0.5,0.7,61.142857142857146
42025,49.0,,55.0,52.0,0.2,0.0,0.5,0.7,53.285714285714285
42026,47.0,34.0,62.0,47.666666666666664,0.2,0.3,0.5,1.0,47.2
42027,45.0,,53.0,49.0,0.2,0.0,0.5,0.7,50.714285714285715
42028,62.0,54.0,61.0,59.0,0.2,0.3,0.5,1.0,53.7
42029,58.0,,72.0,65.0,0.2,0.0,0.5,0.7,68.0
42030,40.0,,50.0,45.0,0.2,0.0,0.5,0.7,47.142857142857146
42031,62.0,52.0,52.0,55.333333333333336,0.2,0.3,0.5,1.0,48.8
42032,62.0,57.0,62.0,60.333333333333336,0.2,0.3,0.5,1.0,54.8
42033,51.0,54.0,45.0,50.0,0.2,0.3,0.5,1.0,43.5
42034,42.0,43.0,44.0,43.0,0.2,0.3,0.5,1.0,39.0
42035,53.0,55.0,54.0,54.0,0.2,0.3,0.5,1.0,48.6
42036,46.0,47.0,70.0,54.333333333333336,0.2,0.3,0.5,1.0,53.6
42037,40.0,,60.0,50.0,0.2,0.0,0.5,0.7,54.28571428571429
42038,42.0,,62.0,52.0,0.2,0.0,0.5,0.7,56.285714285714285
42039,35.0,21.0,48.0,34.666666666666664,0.2,0.3,0.5,1.0,35.2
42040,57.0,,52.0,54.5,0.2,0.0,0.5,0.7,53.42857142857143
42041,50.0,52.0,66.0,56.0,0.2,0.3,0.5,1.0,53.4
42042,45.0,36.0,51.0,44.0,0.2,0.3,0.5,1.0,41.7
42043,58.0,52.0,44.0,51.333333333333336,0.2,0.3,0.5,1.0,44.0
42044,52.0,,49.0,50.5,0.2,0.0,0.5,0.7,49.85714285714286
42045,60.0,,56.0,58.0,0.2,0.0,0.5,0.7,57.142857142857146
42046,62.0,65.0,37.0,54.666666666666664,0.2,0.3,0.5,1.0,43.9
42047,47.0,42.0,45.0,44.666666666666664,0.2,0.3,0.5,1.0,40.3
42048,54.0,51.0,59.0,54.666666666666664,0.2,0.3,0.5,1.0,50.5
42049,44.0,39.0,72.0,51.666666666666664,0.2,0.3,0.5,1.0,52.6
42050,50.0,39.0,45.0,44.666666666666664,0.2,0.3,0.5,1.0,40.3
42051,43.0,39.0,42.0,41.333333333333336,0.2,0.3,0.5,1.0,37.4
42052,61.0,,59.0,60.0,0.2,0.0,0.5,0.7,59.57142857142858
42053,55.0,44.0,57.0,52.0,0.2,0.3,0.5,1.0,48.3
42054,33.0,20.0,45.0,32.666666666666664,0.2,0.3,0.5,1.0,33.1
42055,43.0,36.0,48.0,42.333333333333336,0.2,0.3,0.5,1.0,39.8
42056,63.0,,45.0,54.0,0.2,0.0,0.5,0.7,50.142857142857146
42057,28.0,,59.0,43.5,0.2,0.0,0.5,0.7,50.142857142857146
42058,56.0,42.0,48.0,48.666666666666664,0.2,0.3,0.5,1.0,43.6
42059,54.0,51.0,32.0,45.666666666666664,0.2,0.3,0.5,1.0,37.0
42060,77.0,,56.0,66.5,0.2,0.0,0.5,0.7,62.0
42061,43.0,33.0,46.0,40.666666666666664,0.2,0.3,0.5,1.0,38.2
42062,50.0,39.0,64.0,51.0,0.2,0.3,0.5,1.0,49.8
42063,25.0,16.0,51.0,30.666666666666668,0.2,0.3,0.5,1.0,33.7
42064,59.0,53.0,48.0,53.333333333333336,0.2,0.3,0.5,1.0,46.400000000000006
42065,44.0,,35.0,39.5,0.2,0.0,0.5,0.7,37.57142857142858
42066,50.0,48.0,52.0,50.0,0.2,0.3,0.5,1.0,45.6
42067,39.0,,49.0,44.0,0.2,0.0,0.5,0.7,46.14285714285714
42068,62.0,60.0,43.0,55.0,0.2,0.3,0.5,1.0,45.9
42069,31.0,18.0,52.0,33.666666666666664,0.2,0.3,0.5,1.0,35.8
42070,57.0,49.0,83.0,63.0,0.2,0.3,0.5,1.0,62.7
42071,65.0,65.0,61.0,63.666666666666664,0.2,0.3,0.5,1.0,56.5
42072,42.0,,44.0,43.0,0.2,0.0,0.5,0.7,43.42857142857143
42073,42.0,,51.0,46.5,0.2,0.0,0.5,0.7,48.42857142857143
42074,56.0,,47.0,51.5,0.2,0.0,0.5,0.7,49.57142857142858
42075,52.0,,55.0,53.5,0.2,0.0,0.5,0.7,54.142857142857146
42076,37.0,34.0,57.0,42.666666666666664,0.2,0.3,0.5,1.0,42.7
42077,58.0,45.0,55.0,52.666666666666664,0.2,0.3,0.5,1.0,48.1
42078,44.0,30.0,38.0,37.333333333333336,0.2,0.3,0.5,1.0,33.8
42079,33.0,33.0,70.0,45.333333333333336,0.2,0.3,0.5,1.0,48.2
42080,52.0,42.0,61.0,51.666666666666664,0.2,0.3,0.5,1.0,49.3
42081,71.0,61.0,64.0,65.33333333333333,0.2,0.3,0.5,1.0,58.400000000000006
42082,60.0,,36.0,48.0,0.2,0.0,0.5,0.7,42.85714285714286
42083,59.0,,53.0,56.0,0.2,0.0,0.5,0.7,54.714285714285715
42084,52.0,38.0,53.0,47.666666666666664,0.2,0.3,0.5,1.0,44.5
42085,38.0,,50.0,44.0,0.2,0.0,0.5,0.7,46.57142857142858
42086,66.0,67.0,37.0,56.666666666666664,0.2,0.3,0.5,1.0,45.1
42087,50.0,48.0,61.0,53.0,0.2,0.3,0.5,1.0,50.1
42088,40.0,31.0,57.0,42.666666666666664,0.2,0.3,0.5,1.0,42.7
42089,47.0,49.0,71.0,55.666666666666664,0.2,0.3,0.5,1.0,54.7
42090,38.0,35.0,56.0,43.0,0.2,0.3,0.5,1.0,42.6
42091,78.0,,59.0,68.5,0.2,0.0,0.5,0.7,64.42857142857143
42092,45.0,40.0,54.0,46.333333333333336,0.2,0.3,0.5,1.0,44.0
42093,61.0,,50.0,55.5,0.2,0.0,0.5,0.7,53.14285714285715
42094,50.0,,65.0,57.5,0.2,0.0,0.5,0.7,60.714285714285715
42095,63.0,61.0,52.0,58.666666666666664,0.2,0.3,0.5,1.0,50.800000000000004
42096,59.0,55.0,69.0,61.0,0.2,0.3,0.5,1.0,57.3
42097,58.0,54.0,54.0,55.333333333333336,0.2,0.3,0.5,1.0,49.400000000000006
42098,64.0,52.0,41.0,52.333333333333336,0.2,0.3,0.5,1.0,43.7
42099,66.0,,63.0,64.5,0.2,0.0,0.5,0.7,63.85714285714287
42100,54.0,47.0,50.0,50.333333333333336,0.2,0.3,0.5,1.0,45.2
42101,48.0,37.0,48.0,44.333333333333336,0.2,0.3,0.5,1.0,41.0
42102,66.0,66.0,36.0,56.0,0.2,0.3,0.5,1.0,44.400000000000006
42103,67.0,55.0,27.0,49.666666666666664,0.2,0.3,0.5,1.0,37.9
42104,43.0,,48.0,45.5,0.2,0.0,0.5,0.7,46.57142857142858
42105,47.0,43.0,48.0,46.0,0.2,0.3,0.5,1.0,42.0
42106,40.0,29.0,68.0,45.666666666666664,0.2,0.3,0.5,1.0,47.8
42107,51.0,40.0,51.0,47.333333333333336,0.2,0.3,0.5,1.0,43.7
42108,46.0,43.0,49.0,46.0,0.2,0.3,0.5,1.0,42.3
42109,40.0,40.0,34.0,38.0,0.2,0.3,0.5,1.0,33.0
42110,55.0,,60.0,57.5,0.2,0.0,0.5,0.7,58.57142857142858
42111,43.0,39.0,36.0,39.333333333333336,0.2,0.3,0.5,1.0,34.4
42112,41.0,49.0,41.0,43.666666666666664,0.2,0.3,0.5,1.0,38.5
42113,42.0,31.0,55.0,42.666666666666664,0.2,0.3,0.5,1.0,42.1
42114,38.0,41.0,60.0,46.333333333333336,0.2,0.3,0.5,1.0,45.8
42115,42.0,,54.0,48.0,0.2,0.0,0.5,0.7,50.57142857142857
42116,42.0,,65.0,53.5,0.2,0.0,0.5,0.7,58.42857142857143
42117,42.0,35.0,46.0,41.0,0.2,0.3,0.5,1.0,38.4
42118,58.0,55.0,60.0,57.666666666666664,0.2,0.3,0.5,1.0,52.6
42119,44.0,36.0,49.0,43.0,0.2,0.3,0.5,1.0,40.5
42120,48.0,49.0,48.0,48.333333333333336,0.2,0.3,0.5,1.0,43.400000000000006
42121,44.0,47.0,52.0,47.666666666666664,0.2,0.3,0.5,1.0,44.2
42122,54.0,42.0,40.0,45.333333333333336,0.2,0.3,0.5,1.0,39.2
42123,46.0,,39.0,42.5,0.2,0.0,0.5,0.7,41.00000000000001
42124,44.0,45.0,70.0,53.0,0.2,0.3,0.5,1.0,52.8
42125,44.0,,42.0,43.0,0.2,0.0,0.5,0.7,42.57142857142858
42126,40.0,31.0,63.0,44.666666666666664,0.2,0.3,0.5,1.0,45.7
42127,49.0,36.0,58.0,47.666666666666664,0.2,0.3,0.5,1.0,46.0
42128,49.0,39.0,82.0,56.666666666666664,0.2,0.3,0.5,1.0,58.6
42129,41.0,38.0,34.0,37.666666666666664,0.2,0.3,0.5,1.0,32.8
42130,24.0,21.0,53.0,32.666666666666664,0.2,0.3,0.5,1.0,35.5
42131,44.0,33.0,62.0,46.333333333333336,0.2,0.3,0.5,1.0,46.400000000000006
42132,53.0,45.0,69.0,55.666666666666664,0.2,0.3,0.5,1.0,54.1
42133,42.0,41.0,38.0,40.333333333333336,0.2,0.3,0.5,1.0,35.6
42134,54.0,47.0,41.0,47.333333333333336,0.2,0.3,0.5,1.0,40.7
42135,50.0,46.0,52.0,49.333333333333336,0.2,0.3,0.5,1.0,45.2
42136,65.0,66.0,47.0,59.333333333333336,0.2,0.3,0.5,1.0,49.7
42137,42.0,,51.0,46.5,0.2,0.0,0.5,0.7,48.42857142857143
42138,54.0,55.0,48.0,52.333333333333336,0.2,0.3,0.5,1.0,45.8
42139,58.0,,48.0,53.0,0.2,0.0,0.5,0.7,50.85714285714286
42140,51.0,41.0,46.0,46.0,0.2,0.3,0.5,1.0,41.400000000000006
42141,33.0,,60.0,46.5,0.2,0.0,0.5,0.7,52.28571428571429
42142,53.0,49.0,38.0,46.666666666666664,0.2,0.3,0.5,1.0,39.400000000000006
42143,48.0,37.0,71.0,52.0,0.2,0.3,0.5,1.0,52.5
42144,40.0,43.0,61.0,48.0,0.2,0.3,0.5,1.0,47.1
42145,28.0,27.0,43.0,32.666666666666664,0.2,0.3,0.5,1.0,32.5
42146,54.0,,51.0,52.5,0.2,0.0,0.5,0.7,51.857142857142854
42147,53.0,54.0,60.0,55.666666666666664,0.2,0.3,0.5,1.0,51.400000000000006
42148,64.0,57.0,57.0,59.333333333333336,0.2,0.3,0.5,1.0,52.7
42149,58.0,58.0,53.0,56.333333333333336,0.2,0.3,0.5,1.0,49.7
42150,70.0,,43.0,56.5,0.2,0.0,0.5,0.7,50.714285714285715
42151,44.0,46.0,53.0,47.666666666666664,0.2,0.3,0.5,1.0,44.5
42152,47.0,39.0,51.0,45.666666666666664,0.2,0.3,0.5,1.0,42.7
42153,53.0,50.0,53.0,52.0,0.2,0.3,0.5,1.0,47.1
42154,53.0,49.0,63.0,55.0,0.2,0.3,0.5,1.0,51.900000000000006
42155,57.0,57.0,41.0,51.666666666666664,0.2,0.3,0.5,1.0,43.3
42156,47.0,36.0,57.0,46.666666666666664,0.2,0.3,0.5,1.0,45.1
42157,39.0,,61.0,50.0,0.2,0.0,0.5,0.7,54.714285714285715
42158,50.0,,60.0,55.0,0.2,0.0,0.5,0.7,57.142857142857146
42159,37.0,,56.0,46.5,0.2,0.0,0.5,0.7,50.57142857142857
42160,48.0,34.0,48.0,43.333333333333336,0.2,0.3,0.5,1.0,40.400000000000006
42161,43.0,41.0,47.0,43.666666666666664,0.2,0.3,0.5,1.0,40.3
42162,63.0,,52.0,57.5,0.2,0.0,0.5,0.7,55.142857142857146
42163,39.0,31.0,50.0,40.0,0.2,0.3,0.5,1.0,39.0
42164,39.0,28.0,39.0,35.333333333333336,0.2,0.3,0.5,1.0,32.900000000000006
42165,47.0,44.0,69.0,53.333333333333336,0.2,0.3,0.5,1.0,52.7
42166,58.0,45.0,51.0,51.333333333333336,0.2,0.3,0.5,1.0,46.1
42167,71.0,61.0,47.0,59.666666666666664,0.2,0.3,0.5,1.0,49.900000000000006
42168,43.0,34.0,60.0,45.666666666666664,0.2,0.3,0.5,1.0,45.4
42169,51.0,39.0,56.0,48.666666666666664,0.2,0.3,0.5,1.0,46.0
42170,43.0,,42.0,42.5,0.2,0.0,0.5,0.7,42.28571428571429
42171,45.0,,53.0,49.0,0.2,0.0,0.5,0.7,50.714285714285715
42172,38.0,,47.0,42.5,0.2,0.0,0.5,0.7,44.42857142857143
42173,47.0,,52.0,49.5,0.2,0.0,0.5,0.7,50.57142857142857
42174,63.0,,52.0,57.5,0.2,0.0,0.5,0.7,55.142857142857146
42175,66.0,56.0,72.0,64.66666666666667,0.2,0.3,0.5,1.0,60.400000000000006
42176,38.0,27.0,40.0,35.0,0.2,0.3,0.5,1.0,33.0
42177,52.0,42.0,43.0,45.666666666666664,0.2,0.3,0.5,1.0,40.3
42178,42.0,,30.0,36.0,0.2,0.0,0.5,0.7,33.42857142857143
42179,56.0,,78.0,67.0,0.2,0.0,0.5,0.7,71.71428571428572
42180,41.0,49.0,48.0,46.0,0.2,0.3,0.5,1.0,42.0
42181,49.0,51.0,56.0,52.0,0.2,0.3,0.5,1.0,48.0
42182,32.0,31.0,59.0,40.666666666666664,0.2,0.3,0.5,1.0,42.1
42183,72.0,70.0,60.0,67.33333333333333,0.2,0.3,0.5,1.0,58.4
42184,38.0,,42.0,40.0,0.2,0.0,0.5,0.7,40.85714285714286
42185,60.0,55.0,48.0,54.333333333333336,0.2,0.3,0.5,1.0,47.0
42186,42.0,43.0,47.0,44.0,0.2,0.3,0.5,1.0,40.5
42187,43.0,31.0,49.0,41.0,0.2,0.3,0.5,1.0,39.3
42188,35.0,,62.0,48.5,0.2,0.0,0.5,0.7,54.28571428571429
42189,53.0,,53.0,53.0,0.2,0.0,0.5,0.7,53.00000000000001
42190,42.0,31.0,79.0,50.666666666666664,0.2,0.3,0.5,1.0,54.1
42191,59.0,49.0,65.0,57.666666666666664,0.2,0.3,0.5,1.0,54.1
42192,48.0,38.0,44.0,43.333333333333336,0.2,0.3,0.5,1.0,39.2
42193,63.0,53.0,60.0,58.666666666666664,0.2,0.3,0.5,1.0,53.2
42194,62.0,67.0,53.0,60.666666666666664,0.2,0.3,0.5,1.0,52.3
42195,44.0,45.0,53.0,47.333333333333336,0.2,0.3,0.5,1.0,44.3
42196,61.0,60.0,56.0,59.0,0.2,0.3,0.5,1.0,52.2
42197,50.0,,47.0,48.5,0.2,0.0,0.5,0.7,47.85714285714286
42198,58.0,53.0,44.0,51.666666666666664,0.2,0.3,0.5,1.0,44.2
42199,44.0,41.0,44.0,43.0,0.2,0.3,0.5,1.0,39.0
42200,49.0,52.0,47.0,49.333333333333336,0.2,0.3,0.5,1.0,43.7
42201,68.0,69.0,51.0,62.666666666666664,0.2,0.3,0.5,1.0,52.900000000000006
42202,34.0,,54.0,44.0,0.2,0.0,0.5,0.7,48.285714285714285
42203,60.0,59.0,53.0,57.333333333333336,0.2,0.3,0.5,1.0,50.3
42204,46.0,,57.0,51.5,0.2,0.0,0.5,0.7,53.85714285714286
42205,58.0,50.0,60.0,56.0,0.2,0.3,0.5,1.0,51.6
42206,74.0,65.0,56.0,65.0,0.2,0.3,0.5,1.0,55.8
42207,65.0,65.0,36.0,55.333333333333336,0.2,0.3,0.5,1.0,44.0
42208,46.0,38.0,48.0,44.0,0.2,0.3,0.5,1.0,40.8
42209,66.0,72.0,53.0,63.666666666666664,0.2,0.3,0.5,1.0,54.1
42210,50.0,43.0,66.0,53.0,0.2,0.3,0.5,1.0,51.6
42211,47.0,37.0,73.0,52.333333333333336,0.2,0.3,0.5,1.0,53.3
42212,62.0,56.0,51.0,56.333333333333336,0.2,0.3,0.5,1.0,49.1
42213,50.0,57.0,62.0,56.333333333333336,0.2,0.3,0.5,1.0,52.4
42214,44.0,32.0,42.0,39.333333333333336,0.2,0.3,0.5,1.0,36.2
42215,68.0,67.0,43.0,59.333333333333336,0.2,0.3,0.5,1.0,48.5
42216,48.0,50.0,72.0,56.666666666666664,0.2,0.3,0.5,1.0,55.6
42217,55.0,,52.0,53.5,0.2,0.0,0.5,0.7,52.85714285714286
42218,43.0,30.0,48.0,40.333333333333336,0.2,0.3,0.5,1.0,38.6
42219,52.0,44.0,61.0,52.333333333333336,0.2,0.3,0.5,1.0,49.7
42220,50.0,39.0,55.0,48.0,0.2,0.3,0.5,1.0,45.3
42221,53.0,46.0,65.0,54.666666666666664,0.2,0.3,0.5,1.0,52.300000000000004
42222,26.0,,50.0,38.0,0.2,0.0,0.5,0.7,43.142857142857146
42223,41.0,33.0,74.0,49.333333333333336,0.2,0.3,0.5,1.0,51.8
42224,50.0,42.0,59.0,50.333333333333336,0.2,0.3,0.5,1.0,47.9
42225,43.0,40.0,64.0,49.0,0.2,0.3,0.5,1.0,48.6
42226,64.0,61.0,53.0,59.333333333333336,0.2,0.3,0.5,1.0,51.5
42227,42.0,40.0,39.0,40.333333333333336,0.2,0.3,0.5,1.0,35.9
42228,41.0,,54.0,47.5,0.2,0.0,0.5,0.7,50.28571428571429
42229,55.0,51.0,44.0,50.0,0.2,0.3,0.5,1.0,43.2
42230,43.0,,48.0,45.5,0.2,0.0,0.5,0.7,46.57142857142858
42231,43.0,31.0,51.0,41.666666666666664,0.2,0.3,0.5,1.0,40.3
42232,46.0,,50.0,48.0,0.2,0.0,0.5,0.7,48.85714285714286
42233,34.0,32.0,43.0,36.333333333333336,0.2,0.3,0.5,1.0,34.7
42234,47.0,43.0,37.0,42.333333333333336,0.2,0.3,0.5,1.0,36.5
42235,63.0,66.0,72.0,67.0,0.2,0.3,0.5,1.0,61.800000000000004
42236,40.0,31.0,58.0,43.0,0.2,0.3,0.5,1.0,43.2
42237,50.0,39.0,57.0,48.666666666666664,0.2,0.3,0.5,1.0,46.3
42238,44.0,30.0,74.0,49.333333333333336,0.2,0.3,0.5,1.0,51.8
42239,53.0,50.0,45.0,49.333333333333336,0.2,0.3,0.5,1.0,43.1
42240,58.0,60.0,44.0,54.0,0.2,0.3,0.5,1.0,45.6
42241,62.0,65.0,51.0,59.333333333333336,0.2,0.3,0.5,1.0,50.9
42242,76.0,,59.0,67.5,0.2,0.0,0.5,0.7,63.85714285714287
42243,62.0,59.0,58.0,59.666666666666664,0.2,0.3,0.5,1.0,53.2
42244,76.0,68.0,46.0,63.333333333333336,0.2,0.3,0.5,1.0,51.800000000000004
42245,37.0,23.0,64.0,41.333333333333336,0.2,0.3,0.5,1.0,44.0
42246,46.0,40.0,51.0,45.666666666666664,0.2,0.3,0.5,1.0,42.7
42247,52.0,,75.0,63.5,0.2,0.0,0.5,0.7,68.42857142857143
42248,89.0,92.0,46.0,75.66666666666667,0.2,0.3,0.5,1.0,59.2
42249,47.0,,42.0,44.5,0.2,0.0,0.5,0.7,43.42857142857143
42250,52.0,44.0,36.0,44.0,0.2,0.3,0.5,1.0,37.2
42251,47.0,44.0,65.0,52.0,0.2,0.3,0.5,1.0,50.7
42252,50.0,49.0,68.0,55.666666666666664,0.2,0.3,0.5,1.0,53.8
42253,32.0,,63.0,47.5,0.2,0.0,0.5,0.7,54.142857142857146
42254,58.0,53.0,32.0,47.666666666666664,0.2,0.3,0.5,1.0,38.2
42255,37.0,24.0,28.0,29.666666666666668,0.2,0.3,0.5,1.0,26.200000000000003
42256,52.0,48.0,60.0,53.333333333333336,0.2,0.3,0.5,1.0,50.0
42257,42.0,36.0,63.0,47.0,0.2,0.3,0.5,1.0,47.1
42258,35.0,,53.0,44.0,0.2,0.0,0.5,0.7,47.85714285714286
42259,43.0,,40.0,41.5,0.2,0.0,0.5,0.7,40.85714285714286
42260,43.0,33.0,49.0,41.666666666666664,0.2,0.3,0.5,1.0,39.7
42261,48.0,36.0,54.0,46.0,0.2,0.3,0.5,1.0,43.8
42262,48.0,,47.0,47.5,0.2,0.0,0.5,0.7,47.28571428571429
42263,34.0,,40.0,37.0,0.2,0.0,0.5,0.7,38.28571428571429
42264,48.0,50.0,34.0,44.0,0.2,0.3,0.5,1.0,36.6
42265,42.0,44.0,40.0,42.0,0.2,0.3,0.5,1.0,37.2
42266,47.0,50.0,53.0,50.0,0.2,0.3,0.5,1.0,45.9
42267,48.0,38.0,51.0,45.666666666666664,0.2,0.3,0.5,1.0,42.7
42268,35.0,,39.0,37.0,0.2,0.0,0.5,0.7,37.85714285714286
42269,56.0,51.0,68.0,58.333333333333336,0.2,0.3,0.5,1.0,55.400000000000006
42270,48.0,38.0,48.0,44.666666666666664,0.2,0.3,0.5,1.0,41.2
42271,42.0,39.0,46.0,42.333333333333336,0.2,0.3,0.5,1.0,39.2
42272,53.0,41.0,50.0,48.0,0.2,0.3,0.5,1.0,43.800000000000004
42273,45.0,44.0,57.0,48.666666666666664,0.2,0.3,0.5,1.0,46.3
42274,70.0,65.0,60.0,65.0,0.2,0.3,0.5,1.0,57.0
42275,41.0,37.0,71.0,49.666666666666664,0.2,0.3,0.5,1.0,51.1
42276,47.0,40.0,77.0,54.666666666666664,0.2,0.3,0.5,1.0,55.9
42277,49.0,38.0,55.0,47.333333333333336,0.2,0.3,0.5,1.0,44.900000000000006
42278,33.0,31.0,65.0,43.0,0.2,0.3,0.5,1.0,45.3
42279,41.0,37.0,42.0,40.0,0.2,0.3,0.5,1.0,36.6
42280,41.0,30.0,56.0,42.333333333333336,0.2,0.3,0.5,1.0,42.2
42281,61.0,,51.0,56.0,0.2,0.0,0.5,0.7,53.85714285714286
42282,49.0,,44.0,46.5,0.2,0.0,0.5,0.7,45.42857142857143
42283,46.0,,26.0,36.0,0.2,0.0,0.5,0.7,31.71428571428572
42284,38.0,33.0,69.0,46.666666666666664,0.2,0.3,0.5,1.0,48.7
42285,41.0,37.0,50.0,42.666666666666664,0.2,0.3,0.5,1.0,40.6
42286,55.0,,48.0,51.5,0.2,0.0,0.5,0.7,50.0
42287,35.0,29.0,51.0,38.333333333333336,0.2,0.3,0.5,1.0,38.3
42288,40.0,42.0,45.0,42.333333333333336,0.2,0.3,0.5,1.0,38.9
42289,49.0,51.0,57.0,52.333333333333336,0.2,0.3,0.5,1.0,48.5
42290,57.0,60.0,60.0,59.0,0.2,0.3,0.5,1.0,53.4
42291,61.0,61.0,61.0,61.0,0.2,0.3,0.5,1.0,54.900000000000006
42292,47.0,34.0,57.0,46.0,0.2,0.3,0.5,1.0,44.7
42293,55.0,51.0,52.0,52.666666666666664,0.2,0.3,0.5,1.0,47.2
42294,57.0,55.0,59.0,57.0,0.2,0.3,0.5,1.0,51.9
42295,49.0,,59.0,54.0,0.2,0.0,0.5,0.7,56.142857142857146
42296,42.0,45.0,33.0,40.0,0.2,0.3,0.5,1.0,33.9
42297,59.0,,54.0,56.5,0.2,0.0,0.5,0.7,55.42857142857143
42298,51.0,50.0,72.0,57.666666666666664,0.2,0.3,0.5,1.0,56.2
42299,40.0,40.0,62.0,47.333333333333336,0.2,0.3,0.5,1.0,47.0
42300,47.0,40.0,60.0,49.0,0.2,0.3,0.5,1.0,47.4
42301,50.0,43.0,87.0,60.0,0.2,0.3,0.5,1.0,62.1
42302,44.0,,59.0,51.5,0.2,0.0,0.5,0.7,54.714285714285715
42303,44.0,,45.0,44.5,0.2,0.0,0.5,0.7,44.714285714285715
42304,60.0,55.0,61.0,58.666666666666664,0.2,0.3,0.5,1.0,53.5
42305,42.0,32.0,71.0,48.333333333333336,0.2,0.3,0.5,1.0,50.3
42306,50.0,,74.0,62.0,0.2,0.0,0.5,0.7,67.14285714285715
42307,54.0,49.0,61.0,54.666666666666664,0.2,0.3,0.5,1.0,51.1
42308,53.0,48.0,51.0,50.666666666666664,0.2,0.3,0.5,1.0,45.7
42309,40.0,,38.0,39.0,0.2,0.0,0.5,0.7,38.57142857142858
42310,57.0,,65.0,61.0,0.2,0.0,0.5,0.7,62.714285714285715
42311,41.0,,46.0,43.5,0.2,0.0,0.5,0.7,44.57142857142858
42312,62.0,56.0,65.0,61.0,0.2,0.3,0.5,1.0,56.1
42313,49.0,50.0,44.0,47.666666666666664,0.2,0.3,0.5,1.0,41.8
42314,51.0,,63.0,57.0,0.2,0.0,0.5,0.7,59.57142857142858
42315,51.0,54.0,67.0,57.333333333333336,0.2,0.3,0.5,1.0,54.5
42316,51.0,43.0,65.0,53.0,0.2,0.3,0.5,1.0,51.3
42317,57.0,,63.0,60.0,0.2,0.0,0.5,0.7,61.285714285714285
42318,60.0,61.0,56.0,59.0,0.2,0.3,0.5,1.0,52.2
42319,38.0,,40.0,39.0,0.2,0.0,0.5,0.7,39.42857142857143
42320,51.0,50.0,51.0,50.666666666666664,0.2,0.3,0.5,1.0,45.7
42321,47.0,46.0,30.0,41.0,0.2,0.3,0.5,1.0,33.6
42322,51.0,38.0,57.0,48.666666666666664,0.2,0.3,0.5,1.0,46.3
42323,48.0,,62.0,55.0,0.2,0.0,0.5,0.7,58.00000000000001
42324,61.0,53.0,65.0,59.666666666666664,0.2,0.3,0.5,1.0,55.300000000000004
42325,43.0,37.0,58.0,46.0,0.2,0.3,0.5,1.0,45.0
42326,51.0,40.0,61.0,50.666666666666664,0.2,0.3,0.5,1.0,48.7
42327,46.0,41.0,49.0,45.333333333333336,0.2,0.3,0.5,1.0,41.900000000000006
42328,52.0,,53.0,52.5,0.2,0.0,0.5,0.7,52.714285714285715
